url	set	verdict_in_tsv	http_status	final_url	ok	notes
https://www.streamlineusa.com/commercial/kat-theo/	project		200	https://www.streamlineusa.com/commercial/kat-theo/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=491 Kat & Theo
https://www.streamlineusa.com/commercial/vivvi-daycare-tribeca/	project		200	https://www.streamlineusa.com/commercial/vivvi-daycare-tribeca/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=494 ViVVI Daycare Tribeca
https://www.streamlineusa.com/commercial/free-people-retail-store/	project		200	https://www.streamlineusa.com/commercial/free-people-retail-store/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=503 Free People Retail Store
https://www.streamlineusa.com/commercial/spring-studios-spring-place/	project		200	https://www.streamlineusa.com/commercial/spring-studios-spring-place/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=506 Spring Studios, Spring Place
https://www.streamlineusa.com/commercial/burger-lobster/	project		200	https://www.streamlineusa.com/commercial/burger-lobster/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=509 Burger & Lobster
https://www.streamlineusa.com/commercial/momofuku-ko/	project		200	https://www.streamlineusa.com/commercial/momofuku-ko/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=512 Momofuku KO
https://www.streamlineusa.com/residential/hudson-street-penthouse/	project		200	https://www.streamlineusa.com/residential/hudson-street-penthouse/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=517 Hudson Street Penthouse
https://www.streamlineusa.com/residential/tribeca-loft/	project		200	https://www.streamlineusa.com/residential/tribeca-loft/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=520 Tribeca Loft
https://www.streamlineusa.com/residential/madison-ave-duplex-2/	project		200	https://www.streamlineusa.com/residential/madison-ave-duplex-2/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=523 Madison Ave Duplex
https://www.streamlineusa.com/residential/1st-ave-apt/	project		200	https://www.streamlineusa.com/residential/1st-ave-apt/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=527 1st Ave Apartment
https://www.streamlineusa.com/residential/st-lukes-place-townhouse/	project		200	https://www.streamlineusa.com/residential/st-lukes-place-townhouse/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=531 St. Lukes Place townhouse
https://www.streamlineusa.com/residential/thompson-st-studio/	project		200	https://www.streamlineusa.com/residential/thompson-st-studio/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=534 Thompson St. Studio
https://www.streamlineusa.com/residential/west-23rd-townhouse-2/	project		200	https://www.streamlineusa.com/residential/west-23rd-townhouse-2/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=537 West 23rd St. Townhouse
https://www.streamlineusa.com/residential/e63-st-penthouse/	project		200	https://www.streamlineusa.com/residential/e63-st-penthouse/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=540 e63rd st Penthouse
https://www.streamlineusa.com/commercial/versa-marriott/	project		200	https://www.streamlineusa.com/commercial/versa-marriott/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=546 Versa at the Marriott Renaissance
https://www.streamlineusa.com/commercial/gunter-seeger/	project		200	https://www.streamlineusa.com/commercial/gunter-seeger/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=549 Gunter-Seeger
https://www.streamlineusa.com/residential/duane-street-penthouse/	project		200	https://www.streamlineusa.com/residential/duane-street-penthouse/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=552 Duane Street Penthouse
https://www.streamlineusa.com/commercial/indeed-corporate-office-suite/	project		200	https://www.streamlineusa.com/commercial/indeed-corporate-office-suite/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=555 Indeed Corporate Office Suite
https://www.streamlineusa.com/commercial/autrium-corporate-office/	project		200	https://www.streamlineusa.com/commercial/autrium-corporate-office/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=558 Atrium Corporate Office
https://www.streamlineusa.com/commercial/kith/	project		200	https://www.streamlineusa.com/commercial/kith/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=561 KITH
https://www.streamlineusa.com/commercial/upper-east-side-townhouse/	project		200	https://www.streamlineusa.com/commercial/upper-east-side-townhouse/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=564 Washington Sq. Dermatology
https://www.streamlineusa.com/residential/horatio-st-townhouse/	project		200	https://www.streamlineusa.com/residential/horatio-st-townhouse/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=567 Horatio St. Townhouse
https://www.streamlineusa.com/residential/69th-st-townhouse/	project		200	https://www.streamlineusa.com/residential/69th-st-townhouse/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=570 69th St Townhouse
https://www.streamlineusa.com/residential/lexington-ave-townhouse/	project		200	https://www.streamlineusa.com/residential/lexington-ave-townhouse/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=1835 Lexington Ave Townhouse
https://www.streamlineusa.com/residential/sullivan-st-duplex-2/	project		200	https://www.streamlineusa.com/residential/sullivan-st-duplex-2/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=1907 Sullivan St duplex
https://www.streamlineusa.com/commercial/mackage-soho/	project		200	https://www.streamlineusa.com/commercial/mackage-soho/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=1931 Mackage SoHo
https://www.streamlineusa.com/residential/e64-st-townhouse/	project		200	https://www.streamlineusa.com/residential/e64-st-townhouse/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=2306 e64th St Townhouse
https://www.streamlineusa.com/commercial/motel-23-lounge/	project		200	https://www.streamlineusa.com/commercial/motel-23-lounge/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=2345 Motel 23 Lounge
https://www.streamlineusa.com/residential/wainscott-east-hampton-residence/	project		200	https://www.streamlineusa.com/residential/wainscott-east-hampton-residence/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=2366 Wainscott, East Hampton Residence
https://www.streamlineusa.com/commercial/ground-central-coffee-company/	project		200	https://www.streamlineusa.com/commercial/ground-central-coffee-company/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=2384 Ground Central Coffee Company
https://www.streamlineusa.com/residential/84th-st-townhouse/	project		200	https://www.streamlineusa.com/residential/84th-st-townhouse/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=2396 84th st townhouse
https://www.streamlineusa.com/residential/upper-west-side-apartment/	project		200	https://www.streamlineusa.com/residential/upper-west-side-apartment/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=2409 Upper West Side Apartment
https://www.streamlineusa.com/commercial/my-darling-ivy/	project		200	https://www.streamlineusa.com/commercial/my-darling-ivy/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=2425 My Darling Ivy
https://www.streamlineusa.com/residential/12th-st-townhouse-greenwich-village/	project		200	https://www.streamlineusa.com/residential/12th-st-townhouse-greenwich-village/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=2504 12th st townhouse
https://www.streamlineusa.com/commercial/haus-nightclub/	project		200	https://www.streamlineusa.com/commercial/haus-nightclub/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=2520 Haus Nightclub
https://www.streamlineusa.com/residential/53rd-st-studio/	project		200	https://www.streamlineusa.com/residential/53rd-st-studio/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=2838 53rd st studio
https://www.streamlineusa.com/residential/riverside-drive-apartment/	project		200	https://www.streamlineusa.com/residential/riverside-drive-apartment/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=2842 Riverside Drive Apartment
https://www.streamlineusa.com/residential/warren-st-apt/	project		200	https://www.streamlineusa.com/residential/warren-st-apt/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=2847 WARREN ST APT
https://www.streamlineusa.com/commercial/hudson-yards-mall/	project		200	https://www.streamlineusa.com/commercial/hudson-yards-mall/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=2850 Hudson Yards Mall
https://www.streamlineusa.com/commercial/vivvi-daycare-hudson-yards/	project		200	https://www.streamlineusa.com/commercial/vivvi-daycare-hudson-yards/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=2853 Vivvi Daycare Hudson Yards
https://www.streamlineusa.com/residential/wyckoff-townhouse/	project		200	https://www.streamlineusa.com/residential/wyckoff-townhouse/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=2860 Wyckoff Townhouse
https://www.streamlineusa.com/commercial/mexicue/	project		200	https://www.streamlineusa.com/commercial/mexicue/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=3349 Mexicue
https://www.streamlineusa.com/residential/w23rd-st-duplex/	project		200	https://www.streamlineusa.com/residential/w23rd-st-duplex/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=3364 w23rd st duplex
https://www.streamlineusa.com/residential/11th-ave-apt/	project		200	https://www.streamlineusa.com/residential/11th-ave-apt/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=3392 11th ave Apt
https://www.streamlineusa.com/residential/700-park-ave/	project		200	https://www.streamlineusa.com/residential/700-park-ave/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=3432 700 Park Ave
https://www.streamlineusa.com/commercial/bad-roman-columbus-circle-mall/	project		200	https://www.streamlineusa.com/commercial/bad-roman-columbus-circle-mall/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=3451 Bad Roman
https://www.streamlineusa.com/residential/92-laight-st/	project		200	https://www.streamlineusa.com/residential/92-laight-st/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=3454 92 Laight St
https://www.streamlineusa.com/commercial/ketchy-shubby/	project		200	https://www.streamlineusa.com/commercial/ketchy-shubby/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=3467 Ketchy Shuby
https://www.streamlineusa.com/residential/40-e66th-st/	project		200	https://www.streamlineusa.com/residential/40-e66th-st/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=3487 40 e66th st
https://www.streamlineusa.com/residential/652-hudson-st/	project		200	https://www.streamlineusa.com/residential/652-hudson-st/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=3490 652 Hudson st
https://www.streamlineusa.com/commercial/momofuku-noodle-bar-171-1st-ave/	project		200	https://www.streamlineusa.com/commercial/momofuku-noodle-bar-171-1st-ave/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=3493 Momofuku Noodle Bar
https://www.streamlineusa.com/residential/262-mott-st/	project		200	https://www.streamlineusa.com/residential/262-mott-st/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=3496 262 Mott St
https://www.streamlineusa.com/residential/795-5th-ave-the-pierre/	project		200	https://www.streamlineusa.com/residential/795-5th-ave-the-pierre/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=3946 795 5th ave The Pierre
https://www.streamlineusa.com/residential/lantern-house/	project		200	https://www.streamlineusa.com/residential/lantern-house/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=3966 Lantern House
https://www.streamlineusa.com/	page		200	https://www.streamlineusa.com/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live page
https://www.streamlineusa.com/about/	page		200	https://www.streamlineusa.com/about/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live page
https://www.streamlineusa.com/services/	page		200	https://www.streamlineusa.com/services/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live page
https://www.streamlineusa.com/contact/	page		200	https://www.streamlineusa.com/contact/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live page
https://www.streamlineusa.com/clients/	page		200	https://www.streamlineusa.com/clients/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live page
https://www.streamlineusa.com/commercial-projects/	page		200	https://www.streamlineusa.com/commercial-projects/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live page
https://www.streamlineusa.com/residential-projects/	page		200	https://www.streamlineusa.com/residential-projects/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live page
https://www.streamlineusa.com/commercial/	page		200	https://www.streamlineusa.com/commercial/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live page
https://www.streamlineusa.com/residential/	page		200	https://www.streamlineusa.com/residential/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live page
https://www.streamlineusa.com/privacy-policy/	page		404	https://www.streamlineusa.com/privacy-policy/	review	measured-from-live, 2026-08-20; first=404; chain=404; hops=0; final_status=404; privacy-policy 404; extract lists it as draft. alternate ?page_id=3 also 404
https://www.streamlineusa.com/property-management/	page		200	https://www.streamlineusa.com/property-management/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live page
https://www.streamlineusa.com/eric-ortense/	page		404	https://www.streamlineusa.com/eric-ortense/	review	measured-from-live, 2026-08-20; first=404; chain=404; hops=0; final_status=404; root 404; live partner page is /about/eric-ortense/ (200)
https://www.streamlineusa.com/liam-treanor/	page		404	https://www.streamlineusa.com/liam-treanor/	review	measured-from-live, 2026-08-20; first=404; chain=404; hops=0; final_status=404; root 404; live partner page is /about/liam-treanor/ (200)
https://www.streamlineusa.com/about/eric-ortense/	page		200	https://www.streamlineusa.com/about/eric-ortense/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live page
https://www.streamlineusa.com/about/liam-treanor/	page		200	https://www.streamlineusa.com/about/liam-treanor/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live page
https://www.streamlineusa.com/?page_id=3	page		404	https://www.streamlineusa.com/?page_id=3	review	measured-from-live, 2026-08-20; first=404; chain=404; hops=0; final_status=404; extract alternate for draft privacy-policy; unpublished, 404
https://www.streamlineusa.com/sample-page/	litter		200	https://www.streamlineusa.com/sample-page/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; litter still exists; PLAN cutover target is 410
https://www.streamlineusa.com/1248-2/	litter		200	https://www.streamlineusa.com/1248-2/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; litter still exists; PLAN cutover target is 410
https://www.streamlineusa.com/commercial/upper-east-side-townhouse/	slug-candidate		200	https://www.streamlineusa.com/commercial/upper-east-side-townhouse/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; WP 564 Washington Sq. Dermatology live at this slug (PLAN row 16 pending Eric)
https://www.streamlineusa.com/residential/upper-east-side-townhouse/	slug-candidate	SKIP	301	https://www.streamlineusa.com/commercial/upper-east-side-townhouse/	yes	measured-from-live, 2026-08-20; first=301; chain=301>200; hops=1; final_status=200; constructed residential path 301s to live commercial WP 564; do not 301 this slug away
https://www.streamlineusa.com/commercial/washington-sq-dermatology/	slug-candidate	REVIEW	301	https://www.streamlineusa.com/commercial/upper-east-side-townhouse/	review	measured-from-live, 2026-08-20; first=301; chain=301>200; hops=1; final_status=200; PLAN row 16 proposed destination; live WP 301s it back to /commercial/upper-east-side-townhouse/
https://www.streamlineusa.com/commercial/autrium-corporate-office/	slug-candidate		200	https://www.streamlineusa.com/commercial/autrium-corporate-office/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; WP 558 typo slug live (PLAN row 27 pending Eric)
https://www.streamlineusa.com/commercial/atrium-corporate-office/	slug-candidate	REVIEW	301	https://www.streamlineusa.com/commercial/autrium-corporate-office/	review	measured-from-live, 2026-08-20; first=301; chain=301>200; hops=1; final_status=200; correct spelling; live WP 301s it to typo /commercial/autrium-corporate-office/
